Chem ID,SMILES,CAS,CID,InChIKey,logBCF
1113,CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,56-38-2,991,LCCNCVORNKJIRZ-UHFFFAOYSA-N,2.04
1114,CCc1cccc(CC)c1N(COC)C(=O)CCl,15972-60-8,2078,XCSGPAVHZFQHGE-UHFFFAOYSA-N,1.16
1115,Cc1ccccc1O,95-48-7,335,QWVGKYWNOKOFNN-UHFFFAOYSA-N,1.03
1116,Cc1cc(O)ccc1[N+](=O)[O-],2581-34-2,17412,PIIZYNQECPTVEO-UHFFFAOYSA-N,1.15
1117,CC1=CC2CC1C(C(=O)O)C2C(=O)O,NA,13782669,CUELKJPQZSFUHD-UHFFFAOYSA-N,0.85
1118,Cc1ccc([N+](=O)[O-])c([N+](=O)[O-])c1,610-39-9,11883,INYDMNPNDHRJQJ-UHFFFAOYSA-N,0.37
1119,Nc1ccc(C=Cc2ccc(N)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1,1981/11/8,6668,REJHVSOVQBJEBF-UHFFFAOYSA-N,0.4
1120,CC(C)(C)c1cc(C(C)(C)C)cc(C(C)(C)C)c1,1460-02-2,15089,GUFMBISUSZUUCB-UHFFFAOYSA-N,4.17
1121,ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)CC3C1(Cl)C2(Cl)Cl,57-74-9,5993,BIWJNBZANLAXMG-UHFFFAOYSA-N,4.32
1122,CC1CC(C)(C)CC(OOC(C)(C)C)(OOC(C)(C)C)C1,6731-36-8,93038,NALFRYPTRXKZPN-UHFFFAOYSA-N,3.97
1123,CC(C)c1cc(C(C)C)c2cccc(C(C)C)c2c1,35860-37-8,118881,PTNBGJZNHOSDLZ-UHFFFAOYSA-N,3.73
1124,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,115-32-2,8268,UOAMTSKGCBMZTC-UHFFFAOYSA-N,3.79
1125,C1CCCCCCCCCCC1,294-62-2,9268,DDTBPAQBQHZRDW-UHFFFAOYSA-N,3.98
1126,CCc1ccc(-c2ccc(CC)cc2)cc1,13049-40-6,42292,UMSGIWAAMHRVQI-UHFFFAOYSA-N,3.63
1127,ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,87-68-3,6901,RWNKSTSCBHKHTB-UHFFFAOYSA-N,3.83
1128,CC(C)(C)c1cc(-c2ccccc2)cc(C(C)(C)C)c1O,2668-47-5,17578,JIEWQZNTUPWNMX-UHFFFAOYSA-N,3.84
1129,O=[N+]([O-])c1ccc(Oc2c(Cl)cc(Cl)cc2Cl)cc1,1836-77-7,15788,XQNAUQUKWRBODG-UHFFFAOYSA-N,3.28
1130,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,2921-88-2,2730,SBPBAQFWLVIOKP-UHFFFAOYSA-N,3.1
1131,c1ccc2cc3ccccc3cc2c1,120-12-7,8418,MWPLVEDNUUSJAV-UHFFFAOYSA-N,3.23
1132,C1CCC2CCCCC2C1,91-17-8,7044,NNBZCPXTIHJBJL-UHFFFAOYSA-N,2.26
1133,CC(C)c1ccc2ccccc2c1C(C)C,94133-79-6,3023651,IAUKWGFWINVWKS-UHFFFAOYSA-N,3.28
1134,Clc1ccc(Cl)c(Cl)c1Cl,634-66-2,12463,GBDZXPJXOMHESU-UHFFFAOYSA-N,3.57
1135,Oc1c(C2CCCCC2)cccc1C1CCCCC1,4821-19-6,78540,AUEZNTKYSSUTGZ-UHFFFAOYSA-N,3.11
1136,CC(C)(C)c1cc(-n2nc3ccc(Cl)cc3n2)c(O)c(C(C)(C)C)c1,3864-99-1,77470,UWSMKYBKUPAEJQ-UHFFFAOYSA-N,3.36
1137,C=Cc1ccccc1C=C,91-14-5,66666,MYRTYDVEIRVNKP-UHFFFAOYSA-N,2.51
1138,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,87-86-5,992,IZUPBVBPLAPZRR-UHFFFAOYSA-N,2.45
1139,CCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCCO,26787-65-5,3018404,MORHMXPGPOPWQT-UHFFFAOYSA-N,1.41
1140,O=S(=O)(O)c1c(Cc2ccc3ccccc3c2S(=O)(=O)O)ccc2ccccc12,NA,173053,LVAOBEYIJJPYNL-UHFFFAOYSA-N,0.18
1141,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,307-55-1,67545,CXGONMQFMIYUJR-UHFFFAOYSA-N,3.77
1142,CCOP(=S)(Oc1ccc(Cl)cc1Cl)c1ccccc1,3792-59-4,77416,PNAAEIYEUKNTMO-UHFFFAOYSA-N,4.26
1143,C1=CC(c2ccc(C3CC=CCC3)cc2)CCC1,61788-32-7,22833340,TVBYFUMVFJKKNJ-UHFFFAOYSA-N,4.26
1144,CCC(C)c1cc(C(C)(C)C)cc(-n2nc3ccccc3n2)c1O,36437-37-3,118327,RTNVDKBRTXEWQE-UHFFFAOYSA-N,4.03
1145,FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)C(F)(F)F,306-98-9,101640,GHBZJUJZNRLHBI-UHFFFAOYSA-N,3.93
1146,CC(C)C1CCC2CCCCC2C1,861642-00-4,23559498,RIVBBHMGRSGNTJ-UHFFFAOYSA-N,3.97
1147,CC(C)Nc1ccc(NC(C)C)c2c1C(=O)c1ccccc1C2=O,14233-37-5,61719,BLFZMXOCPASACY-UHFFFAOYSA-N,3.83
1148,BrC1CCC(Br)C(Br)CCC1Br,3194-57-8,296646,RZLXIANUDLLFHN-UHFFFAOYSA-N,3.71
1149,O=[N+]([O-])c1ccc(Oc2ccc(Cl)cc2Cl)cc1,1836-75-5,15787,XITQUSLLOSKDTB-UHFFFAOYSA-N,3.6
1150,CC(C)(C)OOC(C)(C)CCC(C)(C)OOC(C)(C)C,78-63-7,6545,DMWVYCCGCQPJEA-UHFFFAOYSA-N,3.53
1151,CC(C)(C)c1cc(N=Nc2ccccc2[N+](=O)[O-])c(O)c(C(C)(C)C)c1,52184-14-2,104110,BBUYLEHVHUQHME-UHFFFAOYSA-N,3.72
1152,C=CCC=CCC=CCC=CC,NA,74000378,RCRMTWBZRLYXQC-UHFFFAOYSA-N,3.43
1153,CCC1CCCCC1,1678-91-7,15504,IIEWJVIFRVWJOD-UHFFFAOYSA-N,3.52
1154,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2058-94-8,77222,SIDINRCMMRKXGQ-UHFFFAOYSA-N,3.39
1155,C=C(CC(C)(C)c1ccccc1)c1ccccc1,6362-80-7,80715,ZOKCNEIWFQCSCM-UHFFFAOYSA-N,3.52
1156,Cc1cc2c(cc1Nc1ccccc1)C1(OC(=O)c3ccccc31)c1ccc(N(C)C3CCCCC3)cc1O2,116572-53-3,108327,CEGHCPGGKKWOKF-UHFFFAOYSA-N,3.45
1157,C1C2CC3CC1CC(C2)C3,281-23-2,9238,ORILYTVJVMAKLC-UHFFFAOYSA-N,3.37
1158,Cc1cccc(C(C)c2ccccc2)c1C,40766-31-2,3033855,GNPWYHFXSMINJQ-UHFFFAOYSA-N,3.39
1159,CCCC(C)CC(C)C,2213-23-2,16656,AUKVIBNBLXQNIZ-UHFFFAOYSA-N,3.35
1160,OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,307-70-0,67548,GJYLSFCFHFUODO-UHFFFAOYSA-N,3.33
1161,CCC(C)(C)c1ccccc1,2049-95-8,16295,QHTJSSMHBLGUHV-UHFFFAOYSA-N,3.23
1162,Cc1cccc(Oc2ccccc2)c1,3586-14-9,19165,UDONPJKEOAWFGI-UHFFFAOYSA-N,3.21
1163,CCc1ccc(-c2ccccc2)cc1,5707-44-8,79786,SRQOBNUBCLPPPH-UHFFFAOYSA-N,2.97
1164,CCC(C)(C)c1cc(-n2nc3ccccc3n2)c(O)c(C(C)(C)CC)c1,25973-55-1,33263,ZMWRRFHBXARRRT-UHFFFAOYSA-N,3.15
1165,c1ccc2cc(Nc3ccc(Nc4ccc5ccccc5c4)cc3)ccc2c1,93-46-9,7142,VETPHHXZEJAYOB-UHFFFAOYSA-N,3.22
1166,CN(C)c1ccc(C2(c3ccc(N(C)C)cc3)OC(=O)c3cc(N(C)C)ccc32)cc1,1552-42-7,73773,IPAJDLMMTVZVPP-UHFFFAOYSA-N,3.11
1167,CC1=CC(C)(C)Nc2ccccc21,147-47-7,8981,ZNRLMGFXSPUZNR-UHFFFAOYSA-N,3.03
1168,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,335-57-9,9553,LGUZHRODIJCVOC-UHFFFAOYSA-N,3.21
1169,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,307-34-6,9387,YVBBRRALBYAZBM-UHFFFAOYSA-N,3.28
1170,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,678-39-7,69619,JJUBFBTUBACDHW-UHFFFAOYSA-N,2.95
1171,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)OC(F)(F)C(F)(F)C1(F)F,335-36-4,78976,FYJQJMIEZVMYSD-UHFFFAOYSA-N,3.15
1172,CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],1582-09-8,5569,ZSDSQXJSNMTJDA-UHFFFAOYSA-N,3.26
1173,CCCCOc1ccccc1OCCCC,20367-35-5,573698,GHKFGRVGAQYZNT-UHFFFAOYSA-N,2.97
1174,Cc1ccc(C)c(C(C)c2ccccc2)c1,6165-51-1,110796,FRAOOIFTSMORED-UHFFFAOYSA-N,2.87
1175,CC1C2CC(CC2C2CCCC(O)C2)C1(C)C,3407-42-9,103005,BWVZAZPLUTUBKD-UHFFFAOYSA-N,2.89
1176,CCCCCCCCCCCCCCCCCCNC(=O)C(O)C(O)C(O)C(O)CO,NA,78169996,NXLFPCFLIXFFRH-UHFFFAOYSA-N,2.95
1177,Cc1ccc(Cl)cc1Cl,95-73-8,7254,FUNUTBJJKQIVSY-UHFFFAOYSA-N,2.91
1178,CC(=O)C1=C(C)C2CC3(C1)C(C)CCC3C2(C)C,68039-35-0,107065,YBUIAJZFOGJGLJ-UHFFFAOYSA-N,2.89
1179,CCCCCCCCCCCCCCCC[N+](C)(C)C,6899/10/1,2681,RLGQACBPNDBWTB-UHFFFAOYSA-N,2.87
1180,ClCCCCCCCCCl,2162-99-4,75102,WXYMNDFVLNUAIA-UHFFFAOYSA-N,2.8
1181,CCCCCCCCCCCCc1cccc(O)c1,29665-57-4,14951660,PPUYTKKLEAZCCW-UHFFFAOYSA-N,2.81
1182,CC(C)CC(C)(C)C,540-84-1,10907,NHTMVDHEPJAVLT-UHFFFAOYSA-N,2.76
1183,Cc1c(Cl)cccc1Cl,118-69-4,8368,DMEDNTFWIHCBRK-UHFFFAOYSA-N,2.79
1184,Cc1ccc(O)c(-n2nc3ccccc3n2)c1,2440-22-4,17113,MCPKSFINULVDNX-UHFFFAOYSA-N,2.52
1185,Cc1cc(C)cc(OP(=O)(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1,25653-16-1,33133,LLPMAOBOEQFPRE-UHFFFAOYSA-N,2.66
1186,CN(C)c1ccc(Cc2ccc(N(C)C)cc2)cc1,101-61-1,7567,JNRLEMMIVRBKJE-UHFFFAOYSA-N,2.7
1187,CCC(C)(C)c1ccc(O)c(C(C)(C)CC)c1,120-95-6,8455,WMVJWKURWRGJCI-UHFFFAOYSA-N,2.64
1188,Clc1cccc2ccccc12,90-13-1,7003,JTPNRXUCIXHOKM-UHFFFAOYSA-N,2.64
1189,CC(C)(C)c1ccc2c(c1)C(=O)c1ccccc1C2=O,84-47-9,66532,YTPSFXZMJKMUJE-UHFFFAOYSA-N,2.53
1190,FC(F)(F)c1cccc(C(F)(F)F)c1,402-31-3,223106,SJBBXFLOLUTGCW-UHFFFAOYSA-N,2.55
1191,c1ccc(-c2cc3ccccc3[nH]2)cc1,948-65-2,13698,KLLLJCACIRKBDT-UHFFFAOYSA-N,2.55
1192,CC(c1ccccc1)c1ccc(O)c(C(C)c2ccccc2)c1C(C)c1ccccc1,25640-71-5,3015242,SFJOBYZKUSLNIG-UHFFFAOYSA-N,2.37
1193,c1ccc2sc(SN(C3CCCCC3)C3CCCCC3)nc2c1,4979-32-2,21080,CMAUJSNXENPPOF-UHFFFAOYSA-N,2.71
1194,CCCCCOP(=O)(OCCCCC)OCCCCC,2528-38-3,75665,QJAVUVZBMMXBRO-UHFFFAOYSA-N,2.48
1195,C1=CCC2CC=CC2C1,3048-65-5,62475,UFERIGCCDYCZLN-UHFFFAOYSA-N,2.46
1196,Cc1cc(C)c(O)c(C(C)(C)C)c1,1879-09-0,15884,OPLCSTZDXXUYDU-UHFFFAOYSA-N,2.41
1197,CC(C)(C)CC(C)(C)c1cc(O)c(C(C)(C)CC(C)(C)C)cc1O,903-19-5,70180,CLDZVCMRASJQFO-UHFFFAOYSA-N,2.42
1198,Cc1ccc(N=C=O)cc1N=C=O,584-84-9,11443,DVKJHBMWWAPEIU-UHFFFAOYSA-N,2.36
1199,Oc1cc(Cl)c(Br)cc1Cl,1940-42-7,16022,HWWKEEKUMAZJLL-UHFFFAOYSA-N,2.28
1200,CCCCCCCCCCCC(=O)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,3772-94-9,62524,MKNJWAXSYGAMGJ-UHFFFAOYSA-N,2.3
1201,CCCCCCCCCc1cccc(O)c1CCCCCCCCC,1323-65-5,172321,JKTAIYGNOFSMCE-UHFFFAOYSA-N,2.28
1202,CC(C)(c1ccccc1)c1ccc(O)cc1,599-64-4,11742,QBDSZLJBMIMQRS-UHFFFAOYSA-N,2.27
1203,C#CCOCOc1ccc(Cl)cc1,NA,85678140,QPCMRKHRNCYENK-UHFFFAOYSA-N,2.27
1204,CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,20256-56-8,16958,JGFDZZLUDWMUQH-UHFFFAOYSA-N,2.26
1205,C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,584-79-2,11442,ZCVAOQKBXKSDMS-UHFFFAOYSA-N,2.23
1206,C=C(Br)c1ccccc1,98-81-7,66828,SRXJYTZCORKVNA-UHFFFAOYSA-N,2.2
1207,O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1,101-68-8,7570,UPMLOUAZCHDJJD-UHFFFAOYSA-N,2.27
1208,BrC=Cc1ccccc1,103-64-0,7667,YMOONIIMQBGTDU-UHFFFAOYSA-N,2.21
1209,Cc1cccc(C(C)(C)C)c1O,2219-82-1,16678,BKZXZGWHTRCFPX-UHFFFAOYSA-N,2.01
1210,O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)c(Cl)c1,101-20-2,7547,ICUTUKXCWQYESQ-UHFFFAOYSA-N,1.98
1211,Cc1ccc(C(C)(C)C)c(O)c1,88-60-8,6937,XOUQAVYLRNOXDO-UHFFFAOYSA-N,1.97
1212,CC(C)(C)c1ccccc1O,88-18-6,6923,WJQOZHYUIDYNHM-UHFFFAOYSA-N,1.93
1213,CCCCCCCCCCCCSCCC(=O)OCC(COC(=O)CCSCCCCCCCCCCCC)(COC(=O)CCSCCCCCCCCCCCC)COC(=O)CCSCCCCCCCCCCCC,29598-76-3,122423,VSVVZZQIUJXYQA-UHFFFAOYSA-N,1.83
1214,CCOc1ccc2c(c1)C(C)=CC(C)(C)N2,91-53-2,3293,DECIPOUIJURFOJ-UHFFFAOYSA-N,1.87
1215,ClCCc1ccccc1,622-24-2,231496,MNNZINNZIQVULG-UHFFFAOYSA-N,1.87
1216,Clc1ccc(Cl)cc1,106-46-7,4685,OCJBOOLMMGQPQU-UHFFFAOYSA-N,2.53
1217,CCCCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCCCC,119-06-2,8379,YCZJVRCZIPDYHH-UHFFFAOYSA-N,1.5
1218,COc1ccc(Nc2ccc(OC)cc2)cc1,101-70-2,7571,VCOONNWIINSFBA-UHFFFAOYSA-N,1.85
1219,O=[N+]([O-])c1ccc(Cl)cc1Cl,611-06-3,11899,QUIMTLZDMCNYGY-UHFFFAOYSA-N,1.86
1220,COC(=O)c1ccc2cc(C(=O)OC)ccc2c1,840-65-3,61225,GYUVMLBYMPKZAZ-UHFFFAOYSA-N,1.73
1221,CC1CC(CC2CCC(N)C(C)C2)CCC1N,6864-37-5,91555,IGSBHTZEJMPDSZ-UHFFFAOYSA-N,1.61
1222,CC(C)(c1ccccc1)c1ccc(Nc2ccc(C(C)(C)c3ccccc3)cc2)cc1,10081-67-1,82343,UJAWGGOCYUPCPS-UHFFFAOYSA-N,1.81
1223,O=[N+]([O-])c1cc(Cl)ccc1Cl,89-61-2,6977,RZKKOBGFCAHLCZ-UHFFFAOYSA-N,1.79
1224,FC(F)(Br)C(F)(F)Br,124-73-2,31301,KVBKAPANDHPRDG-UHFFFAOYSA-N,1.64
1225,c1ccc(CCCc2ccncc2)cc1,2057-49-0,74937,AQIIVEISJBBUCR-UHFFFAOYSA-N,1.74
1226,Cc1ccc([N+](=O)[O-])cc1Cl,121-86-8,8491,LLYXJBROWQDVMI-UHFFFAOYSA-N,1.69
1227,ClCc1ccc(-c2ccc(CCl)cc2)cc1,1667-10-3,74275,INZDTEICWPZYJM-UHFFFAOYSA-N,1.52
1228,CC(CCC(COS(=O)(=O)O)C(C)CC(C)(C)C)CC(C)(C)C,NA,20659553,IHIUHVGBAJIGNG-UHFFFAOYSA-N,1.91
1229,Nc1ccc(N=Nc2ccccc2)cc1,1960/9/3,6051,QPQKUYVSJWQSDY-UHFFFAOYSA-N,1.63
1230,Nc1ccc(N)cc1,106-50-3,7814,CBCKQZAAMUWICA-UHFFFAOYSA-N,1.71
1231,CC(C)(c1ccc(OCCO)cc1)c1ccc(OCCO)cc1,901-44-0,61909,UUAGPGQUHZVJBQ-UHFFFAOYSA-N,1.46
1232,Oc1ccc(Br)cc1Br,615-58-7,12005,FAXWFCTVSHEODL-UHFFFAOYSA-N,1.55
1233,Nc1ccc(O)cc1,123-30-8,403,PLIKAWJENQZMHA-UHFFFAOYSA-N,1.59
1234,Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1,843-55-0,232446,SDDLEVPIDBLVHC-UHFFFAOYSA-N,1.75
1235,C1=CCCCC1,110-83-8,8079,HGCIXCUEYOPUTN-UHFFFAOYSA-N,1.6
1236,CCSSCC,110-81-6,8077,CETBSQOFQKLHHZ-UHFFFAOYSA-N,1.61
1237,CCCCCCCCCCCCCCCCCCNC(=O)N1CC1,3891-29-0,77500,MEMUMYCLWQPAEX-UHFFFAOYSA-N,1.53
1238,FC(F)(Cl)C(F)(F)Cl,76-14-2,6429,DDMOUSALMHHKOS-UHFFFAOYSA-N,1.53
1239,Oc1ccc(-c2ccc(O)cc2)cc1,92-88-6,7112,VCCBEIPGXKNHFW-UHFFFAOYSA-N,1.53
1240,CC(C)c1cccc(C(C)C)c1O,2078-54-8,4943,OLBCVFGFOZPWHH-UHFFFAOYSA-N,1.49
1241,Cc1cc(-c2cc(C)c(OCC3CO3)c(C)c2)cc(C)c1OCC1CO1,85954-11-6,10970275,HRSLYNJTMYIRHM-UHFFFAOYSA-N,1.26
1242,FC(Cl)(Cl)Cl,75-69-4,6389,CYRMSUTZVYGINF-UHFFFAOYSA-N,1.37
1243,c1ccc(SSc2ccccc2)cc1,882-33-7,13436,GUUVPOWQJOLRAS-UHFFFAOYSA-N,1.24
1244,O=C(O)CN(CC(=O)O)CC(=O)O,139-13-9,8758,MGFYIUFZLHCRTH-UHFFFAOYSA-N,1.57
1245,CC(C)(C)c1cc(C(=O)O)c(O)c(C(C)(C)C)c1,19715-19-6,88208,ZWQBZEFLFSFEOS-UHFFFAOYSA-N,1.22
1246,OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,335-99-9,67639,BYKNGMLDSIEFFG-UHFFFAOYSA-N,1.34
1247,O=C1c2c(Cl)c(Cl)c(Cl)c(Cl)c2C2=Nc3cccc4cccc(c34)N12,20749-68-2,88680,UBZVRROHBDDCQY-UHFFFAOYSA-N,1.38
1248,Oc1c(Br)c(Br)c(Br)c(Br)c1Br,608-71-9,11852,SVHOVVJFOWGYJO-UHFFFAOYSA-N,1.13
1249,CCC(C)c1ccccc1O,89-72-5,6984,NGFPWHGISWUQOI-UHFFFAOYSA-N,1.39
1250,Cc1ccc(C(C)C)c(O)c1,89-83-8,6989,MGSRCZKZVOBKFT-UHFFFAOYSA-N,1.01
1251,COc1ccc(O)c(C(C)(C)C)c1,121-00-6,8456,MRBKEAMVRSLQPH-UHFFFAOYSA-N,1.26
1252,C=C(C)c1ccc(O)cc1,4286-23-1,584247,JAGRUUPXPPLSRX-UHFFFAOYSA-N,1.26
1253,CCCCC(CC)C(=O)OCC(COC(=O)C(CC)CCCC)(COC(=O)C(CC)CCCC)COC(=O)C(CC)CCCC,7299-99-2,110956,DRRMRHKHTQRWMB-UHFFFAOYSA-N,1.18
1254,CN(C)CCN,108-00-9,66053,DILRJUIACXKSQE-UHFFFAOYSA-N,0.73
1255,NC(=O)N=NC(N)=O,123-77-3,31269,XOZUGNYVDXMRKW-UHFFFAOYSA-N,1.2
1256,CC(C)(C)N,75-64-9,6385,YBRBMKDOPFTVDT-UHFFFAOYSA-N,1.11
1257,CCCCCCCCCCCCc1c(Oc2ccccc2S(=O)(=O)O)cccc1S(=O)(=O)O,28519-02-0,21125034,LYLUJWGZVASHOS-UHFFFAOYSA-N,1.05
1258,FC(F)(F)C(Cl)Cl,306-83-2,9385,OHMHBGPWCHTMQE-UHFFFAOYSA-N,1.22
1259,CC(C)(C)c1cc(CO)cc(C(C)(C)C)c1O,88-26-6,6929,HNURKXXMYARGAY-UHFFFAOYSA-N,1.33
1260,Nc1c(Cl)cc([N+](=O)[O-])cc1[N+](=O)[O-],3531-19-9,19052,LHRIICYSGQGXSX-UHFFFAOYSA-N,1.08
1261,CCCCCCCCCCCCCCCCCC(=O)CCCCCCCCCCCCCCCCC,504-53-0,10440,DMCJFWXGXUEHFD-UHFFFAOYSA-N,1.08
1262,CCN(CC)c1ccc2c(c1)Oc1cc(N(CC)CC)ccc1C21OC(=O)c2ccccc21,509-34-2,62357,DZNJMLVCIZGWSC-UHFFFAOYSA-N,0.79
1263,O=C1NC(=O)c2ccccc21,85-41-6,6809,XKJCHHZQLQNZHY-UHFFFAOYSA-N,1
1264,CCCCCCCCCCCCCCCCCCOC(=O)CCc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,2082-79-3,16386,SSDSCDGVMJFTEQ-UHFFFAOYSA-N,0.92
1265,CCCCCCCCCCCCc1ccc(Oc2cc(S(=O)(=O)O)ccc2S(=O)(=O)O)cc1,NA,92035996,OBCJOBVJTSZTHF-UHFFFAOYSA-N,1.01
1266,CC(C)c1ccc(N)cc1,99-88-7,7464,LRTFPLFDLJYEKT-UHFFFAOYSA-N,0.98
1267,CC(CCO)CC(C)(C)C,3452-97-9,18938,BODRLKRKPXBDBN-UHFFFAOYSA-N,0.9
1268,CC1(O)CCC2CC1C2(C)C,4948-28-1,10128,YYWZKGZIIKPPJZ-UHFFFAOYSA-N,0.9
1269,Oc1ccc(Cc2ccc(O)cc2)cc1,620-92-8,12111,PXKLMJQFEQBVLD-UHFFFAOYSA-N,0.98
1270,CSc1ccc(O)cc1,1073-72-9,14086,QASBCTGZKABPKX-UHFFFAOYSA-N,0.86
1271,ClCCCBr,109-70-6,8006,MFESCIUQSIBMSM-UHFFFAOYSA-N,0.79
1272,CCN(Cc1cccc(S(=O)(=O)O)c1)c1ccc([C+](c2ccc(N(CC)Cc3cccc(S(=O)(=O)O)c3)cc2)c2ccccc2S(=O)(=O)O)cc1,NA,17560,CTRXDTYTAAKVSM-UHFFFAOYSA-O,0.78
1273,CCOC(N)=O,51-79-6,5641,JOYRKODLDBILNP-UHFFFAOYSA-N,0.64
1274,O=C1C=Cc2cc(S(=O)(=O)O)cc(S(=O)(=O)O)c2C1=NNc1ccc(S(=O)(=O)O)c2ccccc12,7244-14-6,17467,JZGWEIPJUAIDHM-UHFFFAOYSA-N,0.5
1275,CCCCN(CCO)CCCC,102-81-8,7621,IWSZDQRGNFLMJS-UHFFFAOYSA-N,0.92
1276,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,57-41-0,1775,CXOFVDLJLONNDW-UHFFFAOYSA-N,0.65
1277,CCC1CCC(CCC(=O)O)C1,501346-07-2,20849290,WVRFSLWCFASCIS-UHFFFAOYSA-N,0.76
1278,Cc1ccc(N)c(C)c1,95-68-1,7250,CZZZABOKJQXEBO-UHFFFAOYSA-N,0.72
1279,Oc1cccc2cccnc12,148-24-3,1923,MCJGNVYPOGVAJF-UHFFFAOYSA-N,0.87
1280,NNC(N)=S,79-19-6,2723789,BRWIZMBXBAOCCF-UHFFFAOYSA-N,0.7
1281,O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1,97-00-7,6,VYZAHLCBVHPDDF-UHFFFAOYSA-N,0.88
1282,C=Cc1ccc(S(=O)(=O)O)cc1,98-70-4,75905,MAGFQRLKWCCTQJ-UHFFFAOYSA-N,0.36
1283,Cc1cc(S(=O)(=O)O)c(N=Nc2c(O)c(C(=O)O)cc3ccccc23)cc1Cl,16013-44-8,62503,LZNMMJSXOXXHFD-UHFFFAOYSA-N,0.45
1284,CCCc1cc(=O)[nH]c(=S)[nH]1,51-52-5,657298,KNAHARQHSZJURB-UHFFFAOYSA-N,0.76
1285,CC1(C)CC(N)CC(C)(CN)C1,2855-13-2,17857,RNLHGQLZWXBQNY-UHFFFAOYSA-N,0.36
1286,CC(CCl)OP(=O)(OCCOCCOP(=O)(OC(C)CCl)OC(C)CCl)OC(C)CCl,NA,131854663,OELSWGUDLGCUQF-UHFFFAOYSA-N,0.36
1287,CCCCNS(=O)(=O)c1ccccc1,3622-84-2,19241,IPRJXAGUEGOFGG-UHFFFAOYSA-N,0.52
1288,NCC1CCC(C(=O)O)CC1,701-54-2,5526,GYDJEQRTZSCIOI-UHFFFAOYSA-N,0.68
1289,Cc1cccnc1,108-99-6,7970,ITQTTZVARXURQS-UHFFFAOYSA-N,0.73
1290,OCC(F)(F)C(F)(F)C(F)(F)C(F)F,355-80-6,9641,JUGSKHLZINSXPQ-UHFFFAOYSA-N,0.64
1291,c1ccc2n[nH]nc2c1,95-14-7,7220,QRUDEWIWKLJBPS-UHFFFAOYSA-N,0.66
1292,Cc1ccc(NN=C2C(=O)C=Cc3ccccc32)c([N+](=O)[O-])c1,2425-85-6,17047,ZLFVRXUOSPRRKQ-UHFFFAOYSA-N,0.46
1293,CN(C)c1cccc(C(=O)O)c1,99-64-9,66837,NEGFNJRAUMCZMY-UHFFFAOYSA-N,0.78
1294,CCC(CO)(CO)CO,77-99-6,6510,ZJCCRDAZUWHFQH-UHFFFAOYSA-N,0.61
1295,CCCCC(CC)COP(=O)(O)CC(CC)CCCC,14802-03-0,85771,ZDFBXXSHBTVQMB-UHFFFAOYSA-N,0.57
1296,Cc1cc(NC(=O)Nc2ccc(N=Nc3cc(S(=O)(=O)O)c4cccc(S(=O)(=O)O)c4c3)c(C)c2)ccc1N=Nc1cc(S(=O)(=O)O)c2cccc(S(=O)(=O)O)c2c1,25738-24-3,18576,XFUDRSZJCBDNPN-UHFFFAOYSA-N,0.3
